"mz","rt","birA_pos_1.mzXML","birA_pos_2.mzXML","birA_pos_3.mzXML","TyrS_pos_1.mzXML","TyrS_pos_2.mzXML","TyrS_pos_3.mzXML","SampleID","ID","FOLD","PVALUE","PrimaryIso","SMILES","Adducts","LOGP","formula","mserror","db"
245.095574535449,5.17295,5715915,8424391,5230709.5,100,100,100,2,"55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;8693;10888;10889;10890;10891;10892;10893;10894;10895;10896;10897;10898;10899;10900;10901;10902;10903;10904;10905;10906;10907;10908;10909;10910;10911;10912;10913;10914;10915;10916;10917;10918;10919;10920;10921;10922;10923;10924;10925;10926;10927;31557",263.280994689542,0.00516526063068534,245.095942179362,"[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2;[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2","[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+","0;-1.592;-1.592;-1.592;-1.592;-1.592;-1.592;-1.592;-1.592;-1.592;2.427;2.427;2.427;2.427;2.427;2.427;3.789;3.789;3.789;3.789;3.789;-0.835;-0.835;-0.835;-0.835;-0.835;3.789;1.508;1.508;1.508;1.508;1.508;1.508;1.508;1.508;1.44;1.44;1.44;1.44;1.44;1.44;1.44;1.44;1.44;1.44;1.44;1.44;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;-0.958;0.463","C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S;C10H16N2O3S","0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781;0.515861818099781","HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;STD"
262.047672113449,0.898316666666667,1449.93969726562,1614.43591308594,2675.90258789062,100,100,100,3,"32137",263.280994689542,0.00516526063068534,262.048065185547,"N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O","[M+H]+","0;-4.138","C9H12NO6P","0.623983597285305","STD"
262.118360890879,6.11608333333333,5995.39453125,10173.1494140625,6713.04077148438,100,100,100,2,"29081;29082;29083;29084;29085",263.280994689542,0.00516526063068534,262.11875406901,"CC(C)C1(C)NC(=NC1=O)C1=C(C=CC=N1)C(O)=O;CC(C)C1(C)NC(=NC1=O)C1=C(C=CC=N1)C(O)=O;CC(C)C1(C)NC(=NC1=O)C1=C(C=CC=N1)C(O)=O;CC(C)C1(C)NC(=NC1=O)C1=C(C=CC=N1)C(O)=O;CC(C)C1(C)NC(=NC1=O)C1=C(C=CC=N1)C(O)=O","[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+","0;4.608;4.608;4.608;4.608;4.608","C13H15N3O3;C13H15N3O3;C13H15N3O3;C13H15N3O3;C13H15N3O3","-1.01293598732289;-1.01293598732289;-1.01293598732289;-1.01293598732289;-1.01293598732289","HMDB;HMDB;HMDB;HMDB;HMDB"
273.090644644018,6.13458333333333,5365.1728515625,7314.02783203125,4682.18994140625,1796.66394042969,100,100,2,"26878;26879;27389;27390;27391;27392;27393;27394;27395",263.280994689542,0.00516526063068534,261.107452392578,"O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1;O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1;O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1","[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+","0;1.49;1.49;1.877;1.877;1.877;1.877;1.877;1.877;0.54","C19H12O2;C19H12O2;C19H12O2;C19H12O2;C19H12O2;C19H12O2;C19H12O2;C19H12O2;C19H12O2","-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749;-1.35470031568749","HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB;HMDB"
